game_id,blue_kills,blue_deaths,blue_assists,blue_elite_monsters,blue_dragons,blue_heralds,blue_towers_destroyed,blue_total_gold,blue_avg_level,blue_total_experience,blue_total_minions_killed,blue_total_jungle_minions_killed,blue_gold_diff,blue_experience_diff,blue_cs_per_min,blue_gold_per_min,red_kills,red_deaths,red_assists,red_elite_monsters,red_dragons,red_heralds,red_towers_destroyed,red_total_gold,red_avg_level,red_total_experience,red_total_minions_killed,red_total_jungle_minions_killed,red_gold_diff,red_experience_diff,red_cs_per_min,red_gold_per_min,winner,blue_kda,red_kda,blue_vision_score,red_vision_score,first_blood
4508634893,2,6,1,0,0,0,0,14095,6.8,17286,196,60,-3628,-2009,19.6,1409.5,6,2,4,1,1,0,0,17723,7,19295,266,60,3628,2009,26.6,1772.3,red,0.5,5,14,16,red
4522792360,5,5,7,1,0,1,0,16804,6.8,17544,217,67,769,480,21.7,1680.4,5,5,6,1,1,0,0,16035,6.4,17064,233,54,-769,-480,23.3,1603.5,red,2.4,2.2,36,20,blue
4507927084,8,8,8,1,1,0,0,17305,7,18192,229,43,-576,-682,22.9,1730.5,8,8,6,1,0,1,0,17881,7,18874,198,66,576,682,19.8,1788.1,red,2,1.75,23,21,red
4522505411,3,9,2,0,0,0,0,14539,6.4,16806,213,40,-3900,-3550,21.3,1453.9,9,3,8,1,1,0,0,18439,7.6,20356,255,51,3900,3550,25.5,1843.9,red,0.56,5.67,30,44,red
4454104215,9,8,10,1,1,0,0,17530,7,18299,192,43,-7,-231,19.2,1753,8,9,8,1,0,1,0,17537,7.2,18530,209,60,7,231,20.9,1753.7,blue,2.38,1.78,16,21,red
4516166112,10,7,10,0,0,0,0,18431,7.2,19562,207,44,1683,1433,20.7,1843.1,7,10,5,1,1,0,0,16748,7,18129,231,56,-1683,-1433,23.1,1674.8,blue,2.86,1.2,19,17,blue
4454239214,3,10,2,0,0,0,0,14032,6.8,16550,193,40,-4782,-3408,19.3,1403.2,10,3,11,1,1,0,0,18814,7.4,19958,245,51,4782,3408,24.5,1881.4,red,0.5,7,20,25,red
4517801069,9,7,11,1,1,0,0,17869,7,17810,205,40,636,-214,20.5,1786.9,7,9,9,0,0,0,0,17233,6.8,18024,215,48,-636,214,21.5,1723.3,blue,2.86,1.78,41,15,blue
4518738712,7,14,6,1,1,0,0,15974,6.2,16174,183,37,-3421,-2624,18.3,1597.4,14,7,12,0,0,0,0,19395,7.2,18798,219,49,3421,2624,21.9,1939.5,blue,0.93,3.71,41,17,red
4497571086,5,3,6,1,1,0,0,16108,7.2,18920,240,61,976,1599,24,1610.8,3,5,5,0,0,0,0,15132,6.8,17321,230,42,-976,-1599,23,1513.2,blue,3.67,1.6,23,42,red
4477243448,6,7,6,0,0,0,0,16302,6.8,17297,212,52,-211,-1305,21.2,1630.2,7,6,7,1,0,1,0,16513,7.2,18602,211,46,211,1305,21.1,1651.3,red,1.71,2.33,43,21,red
4386507847,7,5,6,0,0,0,0,16750,6.8,17603,215,52,1221,462,21.5,1675,5,7,5,0,0,0,0,15529,6.8,17141,197,48,-1221,-462,19.7,1552.9,blue,2.6,1.43,23,38,red
4474136526,7,1,8,0,0,0,0,16506,7.2,18669,226,36,2037,1291,22.6,1650.6,1,7,0,1,1,0,0,14469,6.6,17378,217,80,-2037,-1291,21.7,1446.9,blue,15,0.14,22,38,red
4523618632,6,3,11,1,1,0,0,16389,7,17937,241,36,817,-94,24.1,1638.9,3,6,3,0,0,0,0,15572,6.8,18031,229,58,-817,94,22.9,1557.2,blue,5.67,1,20,40,blue
4507859079,4,4,4,0,0,0,0,15760,7,18295,215,48,-137,-351,21.5,1576,4,4,1,1,1,0,0,15897,7,18646,227,72,137,351,22.7,1589.7,blue,2,1.25,20,16,blue
4524740998,4,7,4,1,1,0,0,15176,6.4,16820,226,33,-1539,-1497,22.6,1517.6,7,4,12,0,0,0,0,16715,7.2,18317,205,52,1539,1497,20.5,1671.5,blue,1.14,4.75,49,32,blue
4512162103,5,7,4,0,0,0,0,15196,6.4,16908,191,48,-1707,-1286,19.1,1519.6,7,5,10,1,1,0,0,16903,7,18194,216,51,1707,1286,21.6,1690.3,red,1.29,3.4,18,65,red
4465066223,6,9,2,1,1,0,0,16250,7,17537,228,55,-556,-235,22.8,1625,9,6,13,0,0,0,0,16806,6.8,17772,143,60,556,235,14.3,1680.6,blue,0.89,3.67,14,18,red
4523411488,9,7,15,1,1,0,0,16541,6.6,16779,199,37,-146,-717,19.9,1654.1,7,9,8,1,0,1,0,16687,6.8,17496,225,44,146,717,22.5,1668.7,blue,3.43,1.67,21,15,blue
4524017392,12,4,9,1,0,1,0,18657,7.2,19205,227,37,4083,2884,22.7,1865.7,4,12,1,1,1,0,0,14574,6.6,16321,191,52,-4083,-2884,19.1,1457.4,blue,5.25,0.42,16,17,blue
4513054107,5,5,6,0,0,0,0,16873,7.2,19105,223,64,1389,1418,22.3,1687.3,5,5,7,1,1,0,0,15484,6.8,17687,226,49,-1389,-1418,22.6,1548.4,blue,2.2,2.4,18,40,red
4478629184,3,4,3,1,1,0,0,14383,6.4,15898,211,55,-890,-528,21.1,1438.3,4,3,5,1,0,1,0,15273,6.4,16426,208,44,890,528,20.8,1527.3,red,1.5,3,32,18,red
4395598976,4,9,5,0,0,0,0,14420,6.4,15196,192,32,-2519,-1095,19.2,1442,9,4,15,0,0,0,0,16939,6.4,16291,194,46,2519,1095,19.4,1693.9,red,1,6,15,21,blue
4524952056,4,15,4,0,0,0,0,14720,6.2,15031,183,30,-4440,-4020,18.3,1472,15,4,14,0,0,0,0,19160,7.4,19051,201,51,4440,4020,20.1,1916,red,0.53,7.25,88,11,red
4453994009,7,6,7,0,0,0,0,17406,7.2,19761,251,64,1140,705,25.1,1740.6,6,7,4,2,1,1,0,16266,7.2,19056,190,56,-1140,-705,19,1626.6,blue,2.33,1.43,18,18,blue
4462358723,5,7,2,0,0,0,0,15210,6.4,15974,172,40,-1656,-1832,17.2,1521,7,5,3,0,0,0,0,16866,6.8,17806,219,51,1656,1832,21.9,1686.6,red,1,2,19,18,blue
4512811324,10,5,16,0,0,0,0,17272,6.4,15840,192,40,2171,-261,19.2,1727.2,5,10,6,2,1,1,0,15101,6.6,16101,199,40,-2171,261,19.9,1510.1,blue,5.2,1.1,26,39,red
4438263187,12,4,15,0,0,0,0,19358,7.2,19257,206,60,3841,2484,20.6,1935.8,4,12,3,0,0,0,0,15517,6.8,16773,216,56,-3841,-2484,21.6,1551.7,blue,6.75,0.58,19,16,blue
4483907436,4,11,5,1,0,1,1,16855,6.6,16360,232,40,-885,-2172,23.2,1685.5,11,4,15,1,1,0,0,17740,7.2,18532,216,36,885,2172,21.6,1774,blue,0.82,6.5,19,38,red
4521937261,3,8,4,2,1,1,0,15209,6.6,16256,191,60,-2752,-2286,19.1,1520.9,8,3,9,0,0,0,0,17961,7.2,18542,241,52,2752,2286,24.1,1796.1,red,0.88,5.67,18,21,red
4515587675,13,9,22,0,0,0,0,19542,7,17935,207,31,2081,466,20.7,1954.2,9,13,11,0,0,0,0,17461,7,17469,200,44,-2081,-466,20,1746.1,blue,3.89,1.54,20,21,blue
4517493567,4,3,4,0,0,0,0,15267,6.6,17321,232,53,453,-19,23.2,1526.7,3,4,3,0,0,0,0,14814,6.8,17340,209,51,-453,19,20.9,1481.4,red,2.67,1.5,20,18,blue
4469549199,3,1,3,1,1,0,0,15243,6.6,17194,224,56,830,-1002,22.4,1524.3,1,3,1,1,0,1,0,14413,6.8,18196,220,56,-830,1002,22,1441.3,red,6,0.67,17,44,blue
4500100836,8,8,3,0,0,0,0,16214,6.8,17234,203,48,94,-445,20.3,1621.4,8,8,6,0,0,0,0,16120,7,17679,168,48,-94,445,16.8,1612,red,1.38,1.75,23,21,red
4451727242,8,6,12,2,1,1,0,15976,7,18227,178,56,-722,891,17.8,1597.6,6,8,6,0,0,0,0,16698,6.6,17336,232,39,722,-891,23.2,1669.8,red,3.33,1.5,72,14,red
4462194525,6,7,10,1,0,1,0,16557,6.8,17632,230,47,-1491,-799,23,1655.7,7,6,11,1,1,0,0,18048,7,18431,222,53,1491,799,22.2,1804.8,red,2.29,3,19,43,red
4481415061,6,14,3,0,0,0,0,16142,6.8,16953,198,59,-3109,-1745,19.8,1614.2,14,6,16,2,1,1,0,19251,7,18698,201,37,3109,1745,20.1,1925.1,red,0.64,5,11,14,red
4519169394,7,11,9,0,0,0,0,17984,7.2,18708,230,56,537,-477,23,1798.4,11,7,11,1,1,0,0,17447,7.2,19185,178,51,-537,477,17.8,1744.7,red,1.45,3.14,19,20,blue
4449504375,13,5,10,2,1,1,0,20038,7.8,21588,222,71,4079,5568,22.2,2003.8,5,13,6,0,0,0,0,15959,6.6,16020,208,40,-4079,-5568,20.8,1595.9,blue,4.6,0.85,24,40,red
4468503240,10,5,13,0,0,0,1,19571,7.2,18463,213,50,4006,2081,21.3,1957.1,5,10,6,0,0,0,0,15565,6.6,16382,210,47,-4006,-2081,21,1556.5,blue,4.6,1.1,94,18,red
4495708706,3,10,4,0,0,0,0,14557,6.4,15128,200,48,-3582,-5395,20,1455.7,10,3,10,2,1,1,0,18139,7.6,20523,246,63,3582,5395,24.6,1813.9,red,0.7,6.67,20,16,blue
4505357300,6,6,5,0,0,0,0,16029,7,18567,205,56,-355,233,20.5,1602.9,6,6,5,1,1,0,0,16384,7,18334,224,48,355,-233,22.4,1638.4,blue,1.83,1.83,20,22,red
4523723534,7,6,8,0,0,0,1,18053,6.6,16741,207,46,3464,994,20.7,1805.3,6,7,6,0,0,0,0,14589,6.4,15747,178,22,-3464,-994,17.8,1458.9,blue,2.5,1.71,29,42,blue
4479157446,9,5,9,1,1,0,0,18098,7,18905,225,60,2217,2183,22.5,1809.8,5,9,3,1,0,1,0,15881,6.6,16722,229,32,-2217,-2183,22.9,1588.1,blue,3.6,0.89,18,13,blue
4518376722,8,3,9,2,1,1,0,18343,7.2,19519,235,59,3049,1511,23.5,1834.3,3,8,2,0,0,0,0,15294,7,18008,234,54,-3049,-1511,23.4,1529.4,blue,5.67,0.62,14,16,blue
4521259209,5,6,4,1,1,0,0,15596,7,17998,198,44,-305,-474,19.8,1559.6,6,5,7,0,0,0,0,15901,7,18472,199,40,305,474,19.9,1590.1,blue,1.5,2.6,15,27,red
4471123041,4,2,6,1,1,0,0,15812,7,17882,229,53,1325,479,22.9,1581.2,2,4,1,1,0,1,0,14487,7,17403,218,54,-1325,-479,21.8,1448.7,red,5,0.75,57,18,red
4524913184,6,6,10,0,0,0,0,15947,6.4,16477,221,44,-53,87,22.1,1594.7,6,6,9,1,1,0,0,16000,6.4,16390,203,52,53,-87,20.3,1600,blue,2.67,2.5,19,18,blue
4514301047,5,9,5,0,0,0,0,14997,6.6,16532,196,40,-2865,-1441,19.6,1499.7,9,5,7,1,1,0,0,17862,6.8,17973,237,32,2865,1441,23.7,1786.2,red,1.11,3.2,36,20,red
4512184541,7,7,5,0,0,0,0,16463,6.8,17576,215,42,-93,-561,21.5,1646.3,7,7,8,1,1,0,0,16556,7,18137,217,40,93,561,21.7,1655.6,red,1.71,2.14,11,33,blue
4517823800,6,7,7,0,0,0,0,16072,6.6,17054,225,46,-420,-1185,22.5,1607.2,7,6,10,1,1,0,0,16492,7.2,18239,212,50,420,1185,21.2,1649.2,red,1.86,2.83,24,18,blue
4518835789,7,3,6,1,1,0,0,19140,7.4,19579,253,64,5008,2355,25.3,1914,3,7,3,1,0,1,0,14132,6.8,17224,179,45,-5008,-2355,17.9,1413.2,blue,4.33,0.86,28,66,blue
4510355472,4,6,1,0,0,0,0,14547,6.4,15883,188,53,-2074,-1795,18.8,1454.7,6,4,5,2,1,1,0,16621,6.8,17678,196,56,2074,1795,19.6,1662.1,red,0.83,2.75,21,22,blue
4512067346,5,4,7,1,0,1,0,15644,6.8,17717,188,63,-3,1013,18.8,1564.4,4,5,7,0,0,0,0,15647,6.6,16704,190,48,3,-1013,19,1564.7,blue,3,2.2,19,23,red
4514106633,5,5,5,0,0,0,0,15734,7,17911,213,47,-837,-660,21.3,1573.4,5,5,7,2,1,1,0,16571,7,18571,249,47,837,660,24.9,1657.1,red,2,2.4,17,24,blue
4522399054,5,5,6,1,1,0,0,16794,6.8,17320,229,39,510,-747,22.9,1679.4,5,5,6,1,0,1,0,16284,7.2,18067,216,55,-510,747,21.6,1628.4,blue,2.2,2.2,40,41,blue
4519443312,6,11,8,1,1,0,0,15930,6.8,17257,200,43,-3549,-2407,20,1593,11,6,12,0,0,0,0,19479,7.4,19664,214,60,3549,2407,21.4,1947.9,red,1.27,3.83,19,18,red
4523035934,6,6,6,0,0,0,0,16936,7.2,18646,240,56,272,359,24,1693.6,6,6,7,1,1,0,0,16664,6.8,18287,199,68,-272,-359,19.9,1666.4,blue,2,2.17,21,58,red
4429486916,9,5,9,0,0,0,0,17941,7.2,19379,230,51,2187,2189,23,1794.1,5,9,5,0,0,0,0,15754,7,17190,206,52,-2187,-2189,20.6,1575.4,blue,3.6,1.11,20,48,blue
4482052361,2,8,4,0,0,0,0,13698,6.2,15671,222,33,-4907,-2556,22.2,1369.8,8,2,11,1,0,1,1,18605,7,18227,242,40,4907,2556,24.2,1860.5,red,0.75,9.5,25,25,red
4522798631,5,4,3,1,1,0,0,15943,7.4,19262,238,64,63,648,23.8,1594.3,4,5,5,0,0,0,0,15880,7,18614,210,64,-63,-648,21,1588,blue,2,1.8,17,17,blue
4477176627,4,8,6,1,0,1,0,15891,7,18304,222,68,-2132,-484,22.2,1589.1,8,4,13,1,1,0,0,18023,7,18788,230,47,2132,484,23,1802.3,blue,1.25,5.25,17,17,red
4475170098,5,6,5,1,0,1,0,16216,7,19002,211,71,-976,-964,21.1,1621.6,6,5,8,1,1,0,0,17192,7.6,19966,222,69,976,964,22.2,1719.2,red,1.67,2.8,16,17,red
4432091797,3,5,3,0,0,0,0,14754,6.6,17158,186,62,-1342,-1966,18.6,1475.4,5,3,6,1,1,0,0,16096,7.2,19124,218,54,1342,1966,21.8,1609.6,red,1.2,3.67,90,42,blue
4495710198,8,2,5,1,1,0,0,16909,7.2,18318,229,40,2304,2532,22.9,1690.9,2,8,2,0,0,0,0,14605,6.2,15786,208,44,-2304,-2532,20.8,1460.5,blue,6.5,0.5,17,17,blue
4520931258,10,2,11,0,0,0,0,18858,7.2,19691,218,70,4219,3379,21.8,1885.8,2,10,1,1,1,0,0,14639,6.6,16312,219,56,-4219,-3379,21.9,1463.9,blue,10.5,0.3,21,86,red
4424048842,6,7,7,0,0,0,0,15952,6.8,17112,180,45,-2049,-2340,18,1595.2,7,6,9,0,0,0,0,18001,7.2,19452,243,46,2049,2340,24.3,1800.1,red,1.86,2.67,29,52,blue
4512915759,1,5,2,0,0,0,0,13286,6.2,15085,187,48,-4179,-3823,18.7,1328.6,5,1,4,1,1,0,0,17465,7,18908,236,67,4179,3823,23.6,1746.5,red,0.6,9,20,24,red
4476065129,6,6,9,0,0,0,0,16812,7.2,18466,269,40,-66,-1073,26.9,1681.2,6,6,3,1,1,0,0,16878,7,19539,245,56,66,1073,24.5,1687.8,red,2.5,1.5,24,24,red
4494781192,9,7,13,2,1,1,0,17906,6.8,18001,178,60,510,142,17.8,1790.6,7,9,4,0,0,0,0,17396,6.8,17859,215,56,-510,-142,21.5,1739.6,blue,3.14,1.22,19,15,red
4525224702,4,3,2,1,0,1,0,16408,7.2,19181,263,53,2591,1567,26.3,1640.8,3,4,1,1,1,0,0,13817,6.8,17614,208,35,-2591,-1567,20.8,1381.7,red,2,1,18,17,blue
4475925954,4,12,5,0,0,0,0,15056,6.4,16369,198,46,-3772,-3034,19.8,1505.6,12,4,20,1,1,0,1,18828,7.4,19403,177,53,3772,3034,17.7,1882.8,red,0.75,8,15,14,blue
4516121686,6,6,11,1,1,0,0,17831,6.8,18269,240,43,965,-878,24,1783.1,6,6,7,0,0,0,0,16866,7,19147,233,51,-965,878,23.3,1686.6,red,2.83,2.17,26,19,blue
4420667626,1,5,1,0,0,0,0,13738,6.6,16678,223,34,-3468,-2158,22.3,1373.8,5,1,7,2,1,1,0,17206,7.4,18836,259,70,3468,2158,25.9,1720.6,red,0.4,12,12,16,red
4489494110,14,3,15,0,0,0,0,20317,7.4,20330,212,54,6153,3916,21.2,2031.7,3,14,4,0,0,0,0,14164,6.4,16414,196,45,-6153,-3916,19.6,1416.4,blue,9.67,0.5,30,17,blue
4523340688,0,5,0,0,0,0,0,14091,6.4,16184,233,60,-2216,-2730,23.3,1409.1,5,0,8,1,1,0,0,16307,7,18914,229,60,2216,2730,22.9,1630.7,red,0,12.65,15,58,red
4496344135,6,11,4,1,1,0,0,16036,6.6,16916,191,39,-2308,-1767,19.1,1603.6,11,6,14,0,0,0,0,18344,7.2,18683,206,28,2308,1767,20.6,1834.4,red,0.91,4.17,21,25,red
4524697287,6,6,5,1,0,1,0,17052,6.6,17392,210,54,1917,-179,21,1705.2,6,6,3,1,1,0,0,15135,7,17571,194,51,-1917,179,19.4,1513.5,blue,1.83,1.5,21,16,blue
4523386766,4,7,6,0,0,0,0,16354,7,18778,268,52,-1676,-1759,26.8,1635.4,7,4,8,1,1,0,0,18030,7.4,20537,244,84,1676,1759,24.4,1803,red,1.43,3.75,18,17,red
4518474732,10,5,8,1,1,0,0,18297,7.2,19476,242,48,2709,1259,24.2,1829.7,5,10,7,0,0,0,0,15588,6.8,18217,214,60,-2709,-1259,21.4,1558.8,blue,3.6,1.2,19,13,blue
4486453937,6,8,5,0,0,0,0,15748,6.6,16524,222,36,-1304,-552,22.2,1574.8,8,6,12,1,1,0,0,17052,6.8,17076,216,46,1304,552,21.6,1705.2,red,1.38,3.33,22,46,red
4496397328,8,5,10,1,1,0,0,17886,7.4,20099,229,59,1824,1409,22.9,1788.6,5,8,5,0,0,0,0,16062,7.2,18690,222,60,-1824,-1409,22.2,1606.2,blue,3.6,1.25,46,15,blue
4520768462,11,8,15,0,0,0,0,17069,6.6,16703,174,38,229,-45,17.4,1706.9,8,11,9,2,1,1,0,16840,6.8,16748,212,44,-229,45,21.2,1684,red,3.25,1.55,24,22,red
4518654959,4,4,4,1,0,1,0,16631,7.2,19310,252,57,1507,1667,25.2,1663.1,4,4,1,0,0,0,0,15124,7,17643,214,56,-1507,-1667,21.4,1512.4,blue,2,1.25,17,31,red
4519058321,1,5,3,1,1,0,0,14766,7,18364,231,65,-1787,-1135,23.1,1476.6,5,1,4,0,0,0,0,16553,7,19499,235,61,1787,1135,23.5,1655.3,red,0.8,9,15,20,red
4512960247,8,7,3,0,0,0,0,17113,7.2,19396,234,49,815,1397,23.4,1711.3,7,8,4,0,0,0,0,16298,6.8,17999,182,52,-815,-1397,18.2,1629.8,red,1.57,1.38,16,17,red
4445314635,5,14,6,1,1,0,0,15120,6.6,16713,167,48,-4767,-5061,16.7,1512,14,5,9,0,0,0,0,19887,7.8,21774,238,44,4767,5061,23.8,1988.7,red,0.79,4.6,15,16,red
4477030195,4,6,6,0,0,0,0,15339,6.6,16302,221,43,-1861,-2532,22.1,1533.9,6,4,10,1,1,0,0,17200,7,18834,262,64,1861,2532,26.2,1720,red,1.67,4,16,19,red
4497887298,1,14,1,1,1,0,0,13438,5.8,14164,174,53,-7655,-4485,17.4,1343.8,14,1,18,0,0,0,1,21093,7,18649,234,29,7655,4485,23.4,2109.3,red,0.14,32,68,19,red
4459403995,4,9,3,0,0,0,0,15582,6.8,17281,212,56,-2058,-2051,21.2,1558.2,9,4,11,0,0,0,0,17640,7.2,19332,224,54,2058,2051,22.4,1764,blue,0.78,5,21,18,red
4489079383,5,5,7,1,1,0,0,15441,6.6,17550,201,52,-575,-208,20.1,1544.1,5,5,3,0,0,0,0,16016,6.8,17758,213,64,575,208,21.3,1601.6,blue,2.4,1.6,19,19,red
4516695912,4,2,2,1,0,1,0,16002,7.2,18467,245,61,1765,701,24.5,1600.2,2,4,1,0,0,0,0,14237,6.8,17766,212,58,-1765,-701,21.2,1423.7,red,3,0.75,14,15,blue
4490435808,5,5,8,1,0,1,0,16009,6.8,18033,220,40,540,269,22,1600.9,5,5,8,1,1,0,0,15469,6.8,17764,185,54,-540,-269,18.5,1546.9,red,2.6,2.6,18,17,blue
4524895124,12,9,15,0,0,0,0,18106,6.6,16668,186,48,862,-442,18.6,1810.6,9,12,11,1,1,0,0,17244,6.8,17110,204,48,-862,442,20.4,1724.4,blue,3,1.67,19,21,red
4519469738,6,2,9,1,1,0,0,16501,6.6,18428,221,44,2761,1659,22.1,1650.1,2,6,1,0,0,0,0,13740,6.6,16769,201,40,-2761,-1659,20.1,1374,blue,7.5,0.5,38,16,blue
4523527200,3,8,3,0,0,0,0,15505,6.8,17721,227,61,-1249,-853,22.7,1550.5,8,3,5,1,1,0,0,16754,7.2,18574,214,44,1249,853,21.4,1675.4,red,0.75,4.33,16,88,red
4453080532,5,5,3,0,0,0,0,16195,7,19145,244,60,-75,655,24.4,1619.5,5,5,5,1,1,0,0,16270,7,18490,217,52,75,-655,21.7,1627,blue,1.6,2,37,21,red
4523303530,14,5,12,1,1,0,0,20294,6.8,18459,230,48,5805,4777,23,2029.4,5,14,6,0,0,0,0,14489,5.8,13682,178,28,-5805,-4777,17.8,1448.9,blue,5.2,0.79,21,18,blue
4495003373,5,7,3,1,0,1,0,15475,7,18145,198,59,-810,-305,19.8,1547.5,7,5,11,1,1,0,0,16285,7,18450,212,52,810,305,21.2,1628.5,red,1.14,3.6,26,18,red
4524303571,5,4,6,1,0,1,0,16243,7,18154,225,51,1034,706,22.5,1624.3,4,5,2,0,0,0,0,15209,6.8,17448,227,47,-1034,-706,22.7,1520.9,red,2.75,1.2,127,21,blue
4490487724,3,7,2,0,0,0,0,15065,6.6,17137,231,50,-2595,-2856,23.1,1506.5,7,3,6,1,0,1,0,17660,7.4,19993,260,51,2595,2856,26,1766,blue,0.71,4.33,19,25,blue
4515381064,1,2,3,0,0,0,0,14359,6.8,17258,228,55,-334,-73,22.8,1435.9,2,1,1,1,1,0,0,14693,6.6,17331,223,48,334,73,22.3,1469.3,blue,2,3,27,17,red
4512271556,11,4,8,2,1,1,1,19377,7.4,20008,233,44,3806,2161,23.3,1937.7,4,11,4,0,0,0,0,15571,7,17847,231,44,-3806,-2161,23.1,1557.1,blue,4.75,0.73,16,15,blue
4452824789,2,7,2,0,0,0,0,14135,6.8,17185,220,37,-2711,-2547,22,1413.5,7,2,7,0,0,0,0,16846,7.2,19732,230,58,2711,2547,23,1684.6,red,0.57,7,37,15,red
4481234929,8,4,8,0,0,0,0,17448,6.8,18315,242,48,2551,1754,24.2,1744.8,4,8,7,0,0,0,0,14897,6.6,16561,195,46,-2551,-1754,19.5,1489.7,blue,4,1.38,25,18,blue
4500668824,6,3,9,1,1,0,0,15958,6.6,17693,213,48,66,-446,21.3,1595.8,3,6,3,0,0,0,0,15892,6.8,18139,254,60,-66,446,25.4,1589.2,red,5,1,62,40,blue
4521663948,10,5,13,1,1,0,0,18287,7.2,18402,213,52,2242,727,21.3,1828.7,5,10,3,0,0,0,0,16045,6.8,17675,225,47,-2242,-727,22.5,1604.5,red,4.6,0.8,19,37,red
4525067275,2,5,2,1,0,1,0,15534,7,17975,252,51,-893,-213,25.2,1553.4,5,2,8,0,0,0,0,16427,7,18188,231,44,893,213,23.1,1642.7,red,0.8,6.5,15,17,red
4496503390,2,5,2,0,0,0,0,14935,7,17703,230,56,-1208,-152,23,1493.5,5,2,8,1,1,0,0,16143,7,17855,248,43,1208,152,24.8,1614.3,red,0.8,6.5,34,18,red
4519912865,12,4,11,0,0,0,0,19331,7.2,19387,255,50,4003,2566,25.5,1933.1,4,12,5,1,1,0,0,15328,6.8,16821,215,50,-4003,-2566,21.5,1532.8,blue,5.75,0.75,16,18,red
4447426572,8,6,7,1,1,0,0,17131,7.4,19719,240,43,819,2149,24,1713.1,6,8,9,0,0,0,0,16312,7,17570,206,52,-819,-2149,20.6,1631.2,blue,2.5,1.88,20,18,red
4493407357,9,3,10,0,0,0,0,17983,7,18340,230,52,4009,1935,23,1798.3,3,9,1,1,0,1,0,13974,6.6,16405,183,49,-4009,-1935,18.3,1397.4,blue,6.33,0.44,82,18,blue
4459426947,5,6,5,1,1,0,0,16842,7,18443,221,58,-259,-1001,22.1,1684.2,6,5,6,0,0,0,0,17101,7.4,19444,247,64,259,1001,24.7,1710.1,red,1.67,2.4,18,20,red
4519988685,9,6,13,0,0,0,0,17569,6.8,17101,212,40,1728,-738,21.2,1756.9,6,9,7,0,0,0,0,15841,7,17839,180,56,-1728,738,18,1584.1,red,3.67,1.44,24,13,blue
4519844846,5,5,3,1,0,1,0,15882,6.8,16956,241,48,474,393,24.1,1588.2,5,5,6,1,1,0,0,15408,6.4,16563,207,36,-474,-393,20.7,1540.8,red,1.6,2.2,20,17,red
4525070748,9,3,8,0,0,0,0,17049,6.8,17241,202,41,1863,328,20.2,1704.9,3,9,5,0,0,0,0,15186,6.8,16913,204,58,-1863,-328,20.4,1518.6,red,5.67,0.89,21,19,blue
4465204267,1,7,1,0,0,0,0,13556,6.8,16451,200,48,-3846,-2306,20,1355.6,7,1,7,1,1,0,0,17402,7.2,18757,253,52,3846,2306,25.3,1740.2,red,0.29,14,44,22,red
4517684472,1,3,1,0,0,0,0,14692,7,18342,227,47,-2373,-1592,22.7,1469.2,3,1,5,1,1,0,0,17065,7.2,19934,250,76,2373,1592,25,1706.5,red,0.67,8,14,18,red
4517646191,8,7,10,1,1,0,0,17000,6.6,16417,204,49,218,-204,20.4,1700,7,8,5,0,0,0,0,16782,6.8,16621,209,55,-218,204,20.9,1678.2,blue,2.57,1.5,17,19,red
4459901632,6,4,7,0,0,0,0,17200,7.2,18984,235,59,2208,1929,23.5,1720,4,6,5,0,0,0,0,14992,6.6,17055,215,40,-2208,-1929,21.5,1499.2,blue,3.25,1.5,33,21,blue
4495413031,5,7,2,1,1,0,0,15409,7.2,18408,217,64,-1440,-373,21.7,1540.9,7,5,9,0,0,0,0,16849,7.2,18781,241,52,1440,373,24.1,1684.9,red,1,3.2,46,21,red
4519612989,10,12,13,1,1,0,0,17283,6.4,16235,184,36,-845,-1743,18.4,1728.3,12,10,7,0,0,0,0,18128,6.8,17978,208,68,845,1743,20.8,1812.8,red,1.92,1.9,29,19,red
4406716520,5,9,5,0,0,0,0,15477,6.4,15965,173,47,-2635,-2694,17.3,1547.7,9,5,12,1,1,0,0,18112,7,18659,241,43,2635,2694,24.1,1811.2,red,1.11,4.2,16,15,red
4525184804,6,1,8,2,1,1,0,16763,7,18897,224,51,2817,2414,22.4,1676.3,1,6,1,0,0,0,0,13946,6.4,16483,207,56,-2817,-2414,20.7,1394.6,blue,14,0.33,58,40,red
4524569254,9,5,4,2,1,1,0,18434,7.4,20263,223,70,2812,2497,22.3,1843.4,5,9,3,0,0,0,0,15622,7.2,17766,226,55,-2812,-2497,22.6,1562.2,blue,2.6,0.89,16,18,red
4431143877,1,6,2,0,0,0,0,13731,6.6,16666,218,44,-3864,-2759,21.8,1373.1,6,1,10,1,1,0,0,17595,7.2,19425,263,48,3864,2759,26.3,1759.5,red,0.5,16,20,28,red
4446797537,5,6,6,1,1,0,0,17251,7.4,19984,233,76,334,955,23.3,1725.1,6,5,5,0,0,0,0,16917,7,19029,230,60,-334,-955,23,1691.7,blue,1.83,2.2,16,18,red
4524403652,7,6,5,1,1,0,0,17051,7,18864,246,44,1909,2436,24.6,1705.1,6,7,8,0,0,0,0,15142,6.4,16428,196,40,-1909,-2436,19.6,1514.2,blue,2,2,14,16,blue
4524260824,7,7,6,0,0,0,0,16346,7,18557,209,44,-346,-358,20.9,1634.6,7,7,7,0,0,0,0,16692,7.2,18915,182,67,346,358,18.2,1669.2,red,1.86,2,15,34,blue
